0.7405174760841288,-0.1801278877495367,-0.9895738376203194,0.8714537421356486,-0.5327121612707882,-1.2681563388030166,-0.7342637658144091
0.7401765556303551,-0.1794063512074723,-0.9845919323884091,0.8679374466558251,-0.5317123735307665,-1.2603729663913241,-0.73328042052051
0.7398356351765815,-0.17868481466540792,-0.9796100271564989,0.8644211511760015,-0.5307125857907449,-1.2525895939796319,-0.7322970752266109
0.7394947147228077,-0.17796327812334353,-0.9746281219245886,0.8609048556961779,-0.5297127980507231,-1.2448062215679394,-0.7313137299327118
0.739153794269034,-0.17724174158127914,-0.9696462166926784,0.8573885602163543,-0.5287130103107014,-1.237022849156247,-0.7303303846388127
0.7388128738152604,-0.17652020503921476,-0.9646643114607681,0.8538722647365308,-0.5277132225706797,-1.2292394767445547,-0.7293470393449136
0.7384719533614867,-0.17579866849715037,-0.9596824062288579,0.8503559692567072,-0.526713434830658,-1.2214561043328622,-0.7283636940510145
0.738131032907713,-0.17507713195508598,-0.9547005009969477,0.8468396737768836,-0.5257136470906363,-1.2136727319211698,-0.7273803487571155
0.7377901124539393,-0.1743555954130216,-0.9497185957650374,0.8433233782970601,-0.5247138593506145,-1.2058893595094775,-0.7263970034632165
0.7374491920001657,-0.1736340588709572,-0.9447366905331271,0.8398070828172365,-0.5237140716105928,-1.198105987097785,-0.7254136581693174
0.736337433124767,-0.17319408158046815,-0.9379486158497101,0.8397138027937358,-0.5243992289820021,-1.1918636629236017,-0.7215731115290929
0.7352256742493682,-0.17275410428997912,-0.9311605411662931,0.839620522770235,-0.5250843863534114,-1.1856213387494183,-0.7177325648888683
0.7341139153739695,-0.17231412699949006,-0.9243724664828761,0.8395272427467342,-0.5257695437248205,-1.179379014575235,-0.7138920182486438
0.7330021564985708,-0.171874149709001,-0.9175843917994592,0.8394339627232335,-0.5264547010962298,-1.1731366904010518,-0.7100514716084193
0.7318903976231721,-0.17143417241851197,-0.9107963171160421,0.8393406826997327,-0.5271398584676391,-1.1668943662268685,-0.7062109249681947
0.7307786387477734,-0.1709941951280229,-0.9040082424326251,0.839247402676232,-0.5278250158390484,-1.1606520420526851,-0.7023703783279702
0.7296668798723747,-0.17055421783753386,-0.8972201677492081,0.8391541226527313,-0.5285101732104577,-1.1544097178785018,-0.6985298316877456
0.728555120996976,-0.17011424054704483,-0.8904320930657911,0.8390608426292304,-0.5291953305818669,-1.1481673937043184,-0.6946892850475211
0.7274433621215772,-0.16967426325655577,-0.8836440183823742,0.8389675626057297,-0.5298804879532761,-1.141925069530135,-0.6908487384072967
